karma,networkExp,bedwars_beds,bedwars_bedwars_challenger,bedwars_bedwars_killer,bedwars_collectors_edition,bedwars_level,bedwars_loot_box,bedwars_slumber_ticket_master,bedwars_wins,challenges,all_timeBEDWARS__defensive,BEDWARS__offensive,BEDWARS__support,Bedwars_openedChests,Experience,_items_purchased_bedwars,beds_broken_bedwars,beds_lost_bedwars,coins,deaths_bedwars,diamond_resources_collected_bedwars,emerald_resources_collected_bedwars,fall_deaths_bedwars,fall_final_deaths_bedwars,fall_final_kills_bedwars,fall_kills_bedwars,final_deaths_bedwars,final_kills_bedwars,games_played_bedwars,games_played_bedwars_1,kills_bedwars,losses_bedwars,void_deaths_bedwars,void_final_deaths_bedwars,void_final_kills_bedwars,void_kills_bedwars,wins_bedwars,Cheat,fkdr,wlr,bblr,fk_lev,bb_lev,kill_lev
7145.0,442677.0,9.0,0.0,11.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2190.0,344.0,9.0,3.0,624.0,48.0,56.0,19.0,2.0,0.0,1.0,0.0,5.0,9.0,10.0,10.0,15.0,8.0,29.0,2.0,5.0,9.0,2.0,0,1.8,0.25,3.0,4.5,7.5,4.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1630.0,181684.0,11.0,0.0,24.0,63.0,5.0,3.0,0.0,12.0,0.0,0.0,0.0,5.0,2.0,9004.0,930.0,11.0,40.0,12367.0,180.0,428.0,121.0,1.0,0.0,0.0,1.0,39.0,22.0,60.0,61.0,103.0,45.0,114.0,21.0,10.0,53.0,12.0,0,0.5641025641025641,0.26666666666666666,0.275,4.4,20.6,2.2
395.0,1585217.0,33.0,0.0,140.0,1.0,19.0,12.0,0.0,42.0,0.0,0.0,2.0,104.0,26.0,82918.0,5616.0,33.0,242.0,74957.0,764.0,3853.0,779.0,7.0,5.0,3.0,2.0,241.0,71.0,299.0,400.0,550.0,250.0,486.0,106.0,30.0,213.0,42.0,0,0.2946058091286307,0.168,0.13636363636363635,3.736842105263158,28.94736842105263,1.736842105263158
0.0,3682.0,1.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2057.0,125.0,1.0,11.0,256.0,10.0,40.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,11.0,11.0,8.0,11.0,6.0,4.0,2.0,3.0,0.0,0,0.18181818181818182,0.0,0.09090909090909091,1.0,4.0,0.5
164540.0,1647658.0,324.0,0.0,1018.0,613.0,40.0,55.0,0.0,161.0,0.0,0.0,55.0,33.0,152.0,188703.0,15362.0,317.0,850.0,65112.0,4931.0,1977.0,775.0,103.0,25.0,14.0,63.0,837.0,552.0,1028.0,1095.0,2320.0,852.0,2856.0,355.0,195.0,1162.0,155.0,0,0.6594982078853047,0.18192488262910797,0.3729411764705882,13.8,58.0,7.925
7430.0,447753.0,72.0,0.0,340.0,258.0,12.0,8.0,0.0,68.0,0.0,0.0,16.0,29.0,24.0,49496.0,5364.0,72.0,188.0,20795.0,670.0,937.0,585.0,15.0,5.0,6.0,19.0,186.0,172.0,287.0,294.0,562.0,215.0,426.0,71.0,42.0,197.0,68.0,0,0.9247311827956989,0.31627906976744186,0.3829787234042553,14.333333333333334,46.833333333333336,6.0
34485.0,404499.0,286.0,0.0,490.0,86.0,9.0,0.0,0.0,44.0,0.0,0.0,65.0,42.0,0.0,33624.0,6803.0,281.0,178.0,3494.0,595.0,1121.0,508.0,11.0,1.0,7.0,14.0,187.0,265.0,245.0,245.0,374.0,201.0,383.0,63.0,85.0,127.0,44.0,0,1.4171122994652405,0.21890547263681592,1.5786516853932584,29.444444444444443,41.55555555555556,31.22222222222222
5.0,74980.0,7.0,0.0,28.0,14.0,4.0,1.0,0.0,5.0,0.0,0.0,1.0,8.0,0.0,7654.0,858.0,7.0,31.0,1432.0,89.0,224.0,58.0,1.0,0.0,1.0,1.0,32.0,15.0,38.0,39.0,51.0,33.0,40.0,9.0,4.0,12.0,5.0,0,0.46875,0.15151515151515152,0.22580645161290322,3.75,12.75,1.75
455.0,221890.0,91.0,1.0,157.0,221.0,16.0,12.0,0.0,11.0,0.0,0.0,9.0,23.0,35.0,62744.0,5651.0,91.0,482.0,28004.0,1029.0,776.0,269.0,19.0,15.0,2.0,4.0,519.0,97.0,543.0,545.0,334.0,532.0,665.0,154.0,33.0,111.0,11.0,0,0.18689788053949905,0.020676691729323307,0.1887966804979253,6.0625,20.875,5.6875
1700.0,534469.0,104.0,0.0,463.0,241.0,10.0,12.0,0.0,47.0,0.0,0.0,27.0,34.0,30.0,41992.0,5622.0,104.0,177.0,26883.0,846.0,1061.0,466.0,17.0,4.0,3.0,37.0,217.0,242.0,281.0,281.0,879.0,225.0,499.0,69.0,68.0,282.0,47.0,0,1.1152073732718895,0.2088888888888889,0.5875706214689266,24.2,87.9,10.4
1115.0,15465.0,7.0,0.0,29.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1675.0,284.0,7.0,5.0,5374.0,71.0,3.0,3.0,0.0,0.0,1.0,0.0,8.0,29.0,10.0,10.0,41.0,6.0,9.0,0.0,10.0,10.0,4.0,0,3.625,0.6666666666666666,1.4,14.5,20.5,3.5
0.0,34056.0,34.0,0.0,44.0,4.0,2.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,2162.0,319.0,34.0,6.0,5676.0,11.0,10.0,10.0,0.0,0.0,1.0,1.0,5.0,44.0,12.0,12.0,25.0,5.0,3.0,1.0,7.0,2.0,7.0,0,8.8,1.4,5.666666666666667,22.0,12.5,17.0
0.0,15070.0,10.0,0.0,38.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,975.0,146.0,10.0,3.0,256.0,0.0,12.0,1.0,0.0,0.0,1.0,1.0,2.0,38.0,4.0,4.0,9.0,2.0,0.0,1.0,6.0,1.0,2.0,0,19.0,1.0,3.3333333333333335,38.0,9.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24407.0,6.0,0.0,6.0,57.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2150.0,358.0,6.0,7.0,15352.0,27.0,9.0,4.0,2.0,0.0,0.0,2.0,9.0,6.0,10.0,10.0,52.0,9.0,10.0,3.0,0.0,13.0,1.0,0,0.6666666666666666,0.1111111111111111,0.8571428571428571,3.0,26.0,3.0
60.0,54207.0,30.0,0.0,69.0,105.0,4.0,1.0,0.0,4.0,0.0,0.0,7.0,7.0,2.0,9845.0,1552.0,30.0,46.0,1817.0,92.0,226.0,106.0,1.0,0.0,0.0,5.0,49.0,35.0,54.0,54.0,86.0,50.0,40.0,12.0,10.0,14.0,4.0,0,0.7142857142857143,0.08,0.6521739130434783,8.75,21.5,7.5
70.0,23802.0,4.0,0.0,15.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1197.0,85.0,4.0,2.0,194.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,7.0,7.0,1.0,5.0,5.0,1.0,2.0,0.0,2.0,0,5.0,0.4,2.0,15.0,1.0,4.0
0.0,74785.0,4.0,0.0,10.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1512.0,178.0,4.0,3.0,286.0,12.0,30.0,15.0,0.0,0.0,1.0,1.0,5.0,8.0,9.0,9.0,12.0,6.0,4.0,2.0,2.0,3.0,3.0,0,1.6,0.5,1.3333333333333333,4.0,6.0,2.0
0.0,7821.0,5.0,0.0,24.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1192.0,112.0,5.0,1.0,228.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,24.0,6.0,6.0,7.0,3.0,3.0,1.0,3.0,1.0,3.0,0,12.0,1.0,5.0,24.0,7.0,5.0
4800.0,7481.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,750.0,32.0,3.0,1.0,5104.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0,10.0,1.0,3.0,10.0,3.0,3.0
0.0,43505.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1250.0,66.0,2.0,3.0,5136.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,8.0,5.0,9.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.6666666666666666,0.0,8.0,2.0
0.0,42238.0,13.0,0.0,20.0,7.0,2.0,3.0,0.0,3.0,0.0,0.0,5.0,2.0,9.0,3117.0,334.0,13.0,14.0,1706.0,61.0,46.0,17.0,0.0,0.0,0.0,2.0,20.0,20.0,27.0,27.0,37.0,22.0,42.0,7.0,1.0,10.0,3.0,0,1.0,0.13636363636363635,0.9285714285714286,10.0,18.5,6.5
2100.0,7790.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,7.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
10645.0,345015.0,7.0,0.0,41.0,6.0,4.0,8.0,0.0,1.0,0.0,0.0,1.0,4.0,21.0,10758.0,653.0,7.0,28.0,78610.0,70.0,145.0,61.0,0.0,0.0,0.0,1.0,29.0,22.0,39.0,39.0,92.0,33.0,39.0,12.0,11.0,44.0,1.0,0,0.7586206896551724,0.030303030303030304,0.25,5.5,23.0,1.75
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,600.0,22.0,0.0,1,56.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0,0.0,2.0,0.0,0.0,0.0,0.0
2380.0,442189.0,21.0,0.0,55.0,25.0,5.0,11.0,0.0,5.0,0.0,0.0,1.0,12.0,28.0,12241.0,1609.0,21.0,81.0,24860.0,160.0,603.0,219.0,0.0,1.0,2.0,1.0,81.0,36.0,104.0,105.0,111.0,96.0,96.0,35.0,4.0,42.0,5.0,0,0.4444444444444444,0.052083333333333336,0.25925925925925924,7.2,22.2,4.2
5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
600.0,231372.0,3.0,0.0,10.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,3.0,5757.0,374.0,3.0,17.0,1120.0,80.0,182.0,54.0,5.0,1.0,0.0,0.0,20.0,10.0,24.0,24.0,32.0,21.0,44.0,3.0,3.0,6.0,3.0,0,0.5,0.14285714285714285,0.17647058823529413,3.3333333333333335,10.666666666666666,1.0
205000.0,1944122.0,910.0,0.0,2762.0,664.0,38.0,1.0,0.0,408.0,0.0,0.0,161.0,77.0,0.0,177117.0,17726.0,906.0,143.0,205799.0,1484.0,3225.0,1110.0,89.0,1.0,38.0,78.0,98.0,1429.0,498.0,499.0,1626.0,91.0,686.0,35.0,392.0,619.0,407.0,0,14.581632653061224,4.472527472527473,6.335664335664336,37.60526315789474,42.78947368421053,23.842105263157894
18685.0,24195.0,14.0,0.0,36.0,38.0,4.0,0.0,0.0,26.0,0.0,0.0,1.0,3.0,0.0,8644.0,729.0,14.0,9.0,1946.0,51.0,93.0,33.0,2.0,0.0,0.0,1.0,10.0,28.0,40.0,50.0,58.0,14.0,23.0,2.0,15.0,22.0,26.0,0,2.8,1.8571428571428572,1.5555555555555556,7.0,14.5,3.5
97530.0,922816.0,43.0,0.0,347.0,157.0,20.0,19.0,0.0,56.0,0.0,0.0,4.0,36.0,56.0,89417.0,12786.0,43.0,538.0,103640.0,1893.0,1426.0,418.0,33.0,10.0,3.0,40.0,623.0,204.0,687.0,708.0,1294.0,627.0,1137.0,180.0,53.0,436.0,56.0,0,0.3274478330658106,0.08931419457735247,0.07992565055762081,10.2,64.7,2.15
0.0,3832.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,637.0,19.0,2.0,1.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,4.0,1.0,2.0,4.0,1.0,2.0
15110.0,548365.0,157.0,0.0,379.0,405.0,13.0,9.0,0.0,42.0,0.0,0.0,29.0,59.0,23.0,55704.0,6134.0,157.0,621.0,59426.0,11521.0,1652.0,1251.0,13.0,12.0,8.0,16.0,10249.0,241.0,10643.0,10663.0,710.0,10122.0,346.0,75.0,87.0,266.0,42.0,0,0.023514489218460336,0.004149377593360996,0.2528180354267311,18.53846153846154,54.61538461538461,12.076923076923077
115.0,2637.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
46740.0,661167.0,182.0,0.0,226.0,190.0,15.0,4.0,0.0,17.0,0.0,0.0,41.0,23.0,12.0,64844.0,7842.0,181.0,415.0,83447.0,771.0,903.0,141.0,22.0,11.0,3.0,14.0,431.0,141.0,460.0,560.0,391.0,443.0,375.0,93.0,51.0,138.0,17.0,0,0.3271461716937355,0.03837471783295711,0.43614457831325304,9.4,26.066666666666666,12.066666666666666
34020.0,764792.0,176.0,0.0,698.0,238.0,12.0,10.0,0.0,62.0,0.0,0.0,35.0,38.0,23.0,45632.0,4718.0,176.0,199.0,39403.0,521.0,1123.0,704.0,11.0,3.0,11.0,23.0,271.0,397.0,363.0,374.0,737.0,298.0,203.0,66.0,75.0,239.0,62.0,0,1.4649446494464944,0.2080536912751678,0.8844221105527639,33.083333333333336,61.416666666666664,14.666666666666666
1020.0,269775.0,5.0,0.0,44.0,154.0,12.0,10.0,0.0,24.0,0.0,0.0,0.0,26.0,22.0,48302.0,3173.0,5.0,200.0,11685.0,371.0,797.0,311.0,4.0,3.0,0.0,3.0,214.0,24.0,256.0,266.0,191.0,229.0,202.0,89.0,13.0,90.0,24.0,0,0.11214953271028037,0.10480349344978165,0.025,2.0,15.916666666666666,0.4166666666666667
10.0,398407.0,46.0,0.0,190.0,320.0,13.0,16.0,0.0,25.0,0.0,0.0,5.0,52.0,48.0,54670.0,4414.0,46.0,273.0,18127.0,688.0,1688.0,609.0,18.0,8.0,2.0,6.0,284.0,100.0,320.0,321.0,577.0,294.0,320.0,81.0,29.0,163.0,25.0,0,0.352112676056338,0.08503401360544217,0.1684981684981685,7.6923076923076925,44.38461538461539,3.5384615384615383
1900.0,563886.0,21.0,0.0,84.0,14.0,12.0,2.0,0.0,43.0,0.0,0.0,2.0,54.0,5.0,50250.0,3449.0,21.0,136.0,22349.0,441.0,1800.0,653.0,10.0,1.0,0.0,2.0,150.0,45.0,212.0,222.0,294.0,160.0,235.0,50.0,14.0,118.0,43.0,0,0.3,0.26875,0.15441176470588236,3.75,24.5,1.75
490.0,323023.0,51.0,0.0,262.0,570.0,21.0,17.0,0.0,87.0,0.0,0.0,8.0,35.0,49.0,96970.0,11896.0,51.0,380.0,58023.0,934.0,1984.0,1057.0,25.0,11.0,2.0,23.0,387.0,139.0,488.0,538.0,747.0,399.0,473.0,155.0,39.0,288.0,87.0,0,0.35917312661498707,0.21804511278195488,0.13421052631578947,6.619047619047619,35.57142857142857,2.4285714285714284
0.0,110496.0,26.0,0.0,32.0,26.0,4.0,2.0,0.0,9.0,0.0,0.0,5.0,3.0,6.0,8450.0,1239.0,26.0,29.0,12586.0,41.0,91.0,31.0,0.0,0.0,0.0,1.0,29.0,29.0,40.0,40.0,28.0,31.0,19.0,6.0,7.0,13.0,9.0,0,1.0,0.2903225806451613,0.896551724137931,7.25,7.0,6.5
0.0,4180.0,3.0,0.0,9.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2082.0,225.0,3.0,3.0,322.0,7.0,3.0,0.0,1.0,1.0,0.0,3.0,2.0,9.0,7.0,7.0,10.0,2.0,6.0,0.0,0.0,0.0,4.0,0,4.5,2.0,1.0,4.5,5.0,1.5
15.0,262436.0,56.0,0.0,238.0,132.0,9.0,1.0,0.0,25.0,0.0,0.0,10.0,20.0,0.0,35551.0,2560.0,56.0,125.0,29883.0,454.0,568.0,390.0,5.0,1.0,2.0,12.0,127.0,151.0,162.0,166.0,433.0,127.0,249.0,45.0,38.0,136.0,25.0,0,1.188976377952756,0.1968503937007874,0.448,16.77777777777778,48.111111111111114,6.222222222222222
1925.0,925369.0,133.0,0.0,751.0,714.0,36.0,10.0,25.0,111.0,0.0,0.0,17.0,113.0,24.0,167745.0,24783.0,133.0,596.0,171185.0,1737.0,3481.0,2427.0,50.0,22.0,14.0,124.0,614.0,560.0,720.0,721.0,3050.0,609.0,905.0,187.0,215.0,1154.0,111.0,0,0.9120521172638436,0.18226600985221675,0.2231543624161074,15.555555555555555,84.72222222222223,3.6944444444444446
0.0,303577.0,35.0,0.0,363.0,509.0,14.0,13.0,0.0,57.0,0.0,0.0,1.0,76.0,36.0,58687.0,4485.0,35.0,231.0,38171.0,762.0,2365.0,1447.0,13.0,2.0,10.0,14.0,233.0,197.0,290.0,290.0,705.0,233.0,394.0,68.0,62.0,257.0,57.0,0,0.8454935622317596,0.2446351931330472,0.15151515151515152,14.071428571428571,50.357142857142854,2.5
0.0,55899.0,32.0,0.0,116.0,5.0,2.0,0.0,0.0,16.0,0.0,0.0,11.0,0.0,0.0,3044.0,766.0,32.0,4.0,1078.0,29.0,10.0,2.0,0.0,0.0,1.0,1.0,2.0,117.0,16.0,16.0,45.0,1.0,20.0,0.0,7.0,5.0,15.0,0,58.5,15.0,8.0,58.5,22.5,16.0
138625.0,363290.0,14.0,0.0,298.0,408.0,25.0,6.0,0.0,290.0,0.0,0.0,1.0,17.0,7.0,115151.0,11374.0,14.0,379.0,41668.0,1173.0,494.0,327.0,52.0,5.0,14.0,66.0,486.0,168.0,804.0,815.0,1240.0,507.0,474.0,46.0,34.0,363.0,290.0,0,0.345679012345679,0.571992110453649,0.036939313984168866,6.72,49.6,0.56
3880.0,122551.0,40.0,0.0,158.0,65.0,8.0,4.0,0.0,18.0,0.0,0.0,7.0,12.0,12.0,30859.0,5321.0,40.0,179.0,13257.0,481.0,450.0,221.0,7.0,2.0,1.0,9.0,189.0,100.0,207.0,207.0,256.0,189.0,326.0,73.0,20.0,68.0,18.0,0,0.5291005291005291,0.09523809523809523,0.22346368715083798,12.5,32.0,5.0
75.0,390023.0,42.0,0.0,85.0,204.0,9.0,8.0,0.0,22.0,0.0,0.0,6.0,44.0,23.0,36839.0,4223.0,42.0,169.0,10435.0,338.0,1316.0,458.0,13.0,4.0,1.0,5.0,179.0,54.0,206.0,264.0,190.0,184.0,199.0,50.0,17.0,88.0,22.0,0,0.3016759776536313,0.11956521739130435,0.2485207100591716,6.0,21.11111111111111,4.666666666666667
0.0,16014.0,14.0,0.0,61.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,1909.0,373.0,14.0,6.0,600.0,22.0,7.0,2.0,1.0,0.0,1.0,0.0,11.0,61.0,20.0,20.0,23.0,12.0,8.0,2.0,11.0,9.0,8.0,0,5.545454545454546,0.6666666666666666,2.3333333333333335,30.5,11.5,7.0
123185.0,473578.0,129.0,0.0,801.0,546.0,13.0,4.0,0.0,82.0,0.0,0.0,38.0,21.0,9.0,54029.0,6144.0,129.0,142.0,12994.0,1175.0,711.0,638.0,32.0,4.0,7.0,23.0,146.0,438.0,226.0,229.0,1104.0,143.0,591.0,49.0,136.0,441.0,82.0,0,3.0,0.5734265734265734,0.9084507042253521,33.69230769230769,84.92307692307692,9.923076923076923
70955.0,666642.0,69.0,0.0,260.0,422.0,19.0,1.0,0.0,30.0,0.0,0.0,10.0,49.0,1.0,83156.0,8027.0,69.0,466.0,75614.0,1066.0,1647.0,811.0,31.0,10.0,10.0,21.0,477.0,142.0,539.0,543.0,856.0,485.0,548.0,211.0,31.0,259.0,30.0,0,0.2976939203354298,0.061855670103092786,0.148068669527897,7.473684210526316,45.05263157894737,3.6315789473684212
75.0,270453.0,19.0,0.0,69.0,5.0,5.0,3.0,0.0,18.0,0.0,0.0,7.0,14.0,3.0,14211.0,1259.0,19.0,31.0,23926.0,89.0,401.0,125.0,1.0,1.0,0.0,5.0,31.0,56.0,54.0,58.0,125.0,36.0,48.0,5.0,10.0,51.0,18.0,0,1.8064516129032258,0.5,0.6129032258064516,11.2,25.0,3.8
2900.0,727299.0,224.0,0.0,416.0,197.0,11.0,1.0,0.0,31.0,0.0,0.0,44.0,33.0,3.0,43583.0,7342.0,223.0,240.0,15130.0,772.0,1070.0,438.0,31.0,15.0,4.0,16.0,250.0,226.0,314.0,318.0,492.0,282.0,424.0,46.0,80.0,188.0,31.0,0,0.904,0.1099290780141844,0.9291666666666667,20.545454545454547,44.72727272727273,20.272727272727273
3550975.0,16316445.0,5232.0,3.0,13858.0,7559.0,362.0,286.0,55.0,1982.0,0.0,0.0,1007.0,845.0,854.0,1760467.0,224906.0,5231.0,7407.0,1425411.0,32235.0,28494.0,10618.0,1303.0,275.0,251.0,787.0,7498.0,7934.0,9794.0,10083.0,16019.0,7611.0,16040.0,2517.0,2596.0,6791.0,1981.0,0,1.0581488396905843,0.26028117198791223,0.7062238423113272,21.917127071823206,44.251381215469614,14.450276243093922
59980.0,196629.0,50.0,0.0,140.0,160.0,8.0,0.0,0.0,36.0,0.0,0.0,9.0,21.0,0.0,31959.0,3736.0,50.0,103.0,8178.0,338.0,720.0,240.0,11.0,4.0,4.0,15.0,130.0,99.0,164.0,169.0,329.0,128.0,182.0,33.0,30.0,134.0,36.0,0,0.7615384615384615,0.28125,0.4854368932038835,12.375,41.125,6.25
35.0,240938.0,55.0,0.0,206.0,233.0,15.0,0.0,0.0,29.0,0.0,0.0,9.0,52.0,0.0,64757.0,7022.0,55.0,393.0,108468.0,996.0,1824.0,604.0,36.0,8.0,2.0,15.0,402.0,111.0,439.0,441.0,493.0,410.0,548.0,118.0,19.0,128.0,29.0,0,0.27611940298507465,0.07073170731707316,0.13994910941475827,7.4,32.86666666666667,3.6666666666666665
4265.0,30267.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,84.0,2.0,2.0,5100.0,12.0,8.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0,3.0,8.0,3.0,8.0,1.0,1.0,2.0,0.0,0,2.0,0.0,1.0,4.0,8.0,2.0
24000.0,487896.0,170.0,0.0,451.0,465.0,23.0,24.0,0.0,22.0,0.0,0.0,18.0,94.0,72.0,103761.0,13829.0,170.0,846.0,64633.0,1824.0,3211.0,1521.0,34.0,23.0,9.0,26.0,869.0,271.0,901.0,901.0,953.0,878.0,1181.0,353.0,85.0,271.0,22.0,0,0.31185270425776757,0.025056947608200455,0.20094562647754138,11.782608695652174,41.43478260869565,7.391304347826087
1265355.0,3805457.0,627.0,1.0,2023.0,1111.0,62.0,61.0,0.0,293.0,0.0,0.0,143.0,128.0,182.0,298437.0,30178.0,627.0,666.0,253253.0,2457.0,4104.0,3426.0,97.0,28.0,38.0,118.0,620.0,1301.0,917.0,929.0,2777.0,603.0,1380.0,225.0,398.0,1181.0,293.0,0,2.0983870967741933,0.4859038142620232,0.9414414414414415,20.983870967741936,44.79032258064516,10.112903225806452
4417768.0,26962669.0,10786.0,3.0,38753.0,18285.0,490.0,462.0,224.0,5516.0,0.0,0.0,1935.0,643.0,1303.0,2389947.0,329198.0,10748.0,7066.0,923059.0,42045.0,31037.0,12594.0,1555.0,292.0,772.0,1328.0,6238.0,24160.0,12038.0,12213.0,31136.0,6300.0,21421.0,2271.0,8299.0,14902.0,5512.0,0,3.8730362295607565,0.8749206349206349,1.5210868949900933,49.30612244897959,63.542857142857144,21.93469387755102
38350.0,1106629.0,138.0,0.0,433.0,150.0,15.0,0.0,0.0,60.0,0.0,0.0,30.0,76.0,0.0,65827.0,8638.0,137.0,262.0,43201.0,1040.0,1943.0,1712.0,20.0,5.0,4.0,20.0,261.0,220.0,347.0,352.0,881.0,279.0,715.0,106.0,58.0,251.0,60.0,0,0.842911877394636,0.21505376344086022,0.5229007633587787,14.666666666666666,58.733333333333334,9.133333333333333
1800.0,162479.0,52.0,0.0,58.0,30.0,4.0,0.0,0.0,43.0,0.0,0.0,14.0,4.0,0.0,9379.0,1630.0,51.0,16.0,3100.0,57.0,109.0,102.0,0.0,1.0,3.0,4.0,18.0,58.0,92.0,92.0,76.0,20.0,27.0,5.0,19.0,18.0,43.0,0,3.2222222222222223,2.15,3.1875,14.5,19.0,12.75
545.0,533928.0,22.0,0.0,98.0,15.0,12.0,19.0,0.0,27.0,0.0,0.0,5.0,48.0,57.0,48951.0,3262.0,22.0,201.0,12789.0,500.0,1554.0,538.0,14.0,4.0,4.0,6.0,209.0,71.0,259.0,272.0,260.0,227.0,295.0,78.0,6.0,91.0,26.0,0,0.3397129186602871,0.1145374449339207,0.10945273631840796,5.916666666666667,21.666666666666668,1.8333333333333333
2369763.0,32186270.0,738.0,2.0,2539.0,2878.0,193.0,257.0,0.0,424.0,0.0,0.0,117.0,373.0,734.0,940576.0,58797.0,718.0,2286.0,218838.0,8807.0,11427.0,5148.0,213.0,63.0,36.0,212.0,2287.0,1404.0,2854.0,4033.0,5679.0,2370.0,5467.0,858.0,509.0,2603.0,424.0,0,0.6139046786182772,0.17890295358649788,0.31408573928258965,7.274611398963731,29.424870466321245,3.7202072538860103
0.0,142187.0,54.0,0.0,105.0,8.0,4.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,0.0,5491.0,592.0,54.0,11.0,1986.0,47.0,73.0,11.0,0.0,0.0,1.0,0.0,11.0,105.0,30.0,30.0,74.0,13.0,18.0,3.0,13.0,19.0,17.0,0,9.545454545454545,1.3076923076923077,4.909090909090909,26.25,18.5,13.5
